name,country,category,price,n_ratings,brand_base_urls
SMAKS Luxury Group AKAK - Chai Rum,Trinidad,Flavored,NA,1,https://www.rumratings.com/brands/5385-smaks-luxury-group-akak-chai-rum
Pinnacle Drinks Buckeye Silver,Australia,Light,NA,1,https://www.rumratings.com/brands/5786-pinnacle-drinks-buckeye-silver
Trois Rivieres Réserve Spéciale,Martinique,Gold,NA,1,https://www.rumratings.com/brands/990-trois-rivieres-reserve-speciale
Novo Fogo Graciosa Cachaca,Brazil,Cachaca,NA,1,https://www.rumratings.com/brands/5735-novo-fogo-graciosa-cachaca
Fair 10 year old,Belize,Aged,NA,1,https://www.rumratings.com/brands/5896-fair-10-year-old
Providence Estate 1990 Trinidad,UK,Gold,NA,1,https://www.rumratings.com/brands/666-providence-estate-1990-trinidad
Old Man Guavaberry Wild Lime,Saint Martin,Flavored,NA,1,https://www.rumratings.com/brands/5394-old-man-guavaberry-wild-lime
Boquerón Boquerón Caribbean Coconut Rum,Caribbean,Flavored,NA,1,https://www.rumratings.com/brands/6187-boqueron-boqueron-caribbean-coconut-rum
Foursquare Dominus,Barbados,Aged,NA,1,https://www.rumratings.com/brands/6253-foursquare-dominus
Berry Bros. & Rudd 11 year St. Lucia bottled in 1999,Jamaica,Aged,NA,1,https://www.rumratings.com/brands/5889-berry-bros-rudd-11-year-st-lucia-bottled-in-1999
Cuate Blanco Especial,Germany,Light,NA,1,https://www.rumratings.com/brands/5663-cuate-blanco-especial
Kingston Black Cherry,Barbados,Flavored,NA,1,https://www.rumratings.com/brands/5349-kingston-black-cherry
Ron Duran 7 yr Old,Panama,Aged,NA,1,https://www.rumratings.com/brands/6088-ron-duran-7-yr-old
J. Bally 1966,Martinique,Aged,NA,1,https://www.rumratings.com/brands/4147-j-bally-1966
Firebox Phoenix Tears,United Kingdom,Spiced,NA,1,https://www.rumratings.com/brands/6204-firebox-phoenix-tears
St. Aubin White,Mauritius,Light,NA,1,https://www.rumratings.com/brands/1773-st-aubin-white
clairin vaval,Haiti,Light,NA,1,https://www.rumratings.com/brands/5811-clairin-vaval
Don Lorenzo Light Reserve,Bahamas,Light,NA,1,https://www.rumratings.com/brands/327-don-lorenzo-light-reserve
Creative Whisky Company Caroni 1997,Scotland,Aged,NA,1,https://www.rumratings.com/brands/4130-creative-whisky-company-caroni-1997
The Funk Light,United States,Light,NA,1,https://www.rumratings.com/brands/6094-the-funk-light
uitvlugt 1996 modified GS 57.2%,guyana,Aged,NA,1,https://www.rumratings.com/brands/5644-uitvlugt-1996-modified-gs-57-2
Cadenhead's Guyana MPM 14-Year 2003,UK,Aged,NA,1,https://www.rumratings.com/brands/6098-cadenhead-s-guyana-mpm-14-year-2003
"Clement Cask Collection #20000027, 2012–2016, Cask Rhum",Martinique,Rhum Agricole,NA,1,https://www.rumratings.com/brands/6233-clement-cask-collection-20000027-2012-2016-cask-rhum
Caribbean's Finest Grapefruit,Dominican Republic,Flavored,NA,1,https://www.rumratings.com/brands/3698-caribbean-s-finest-grapefruit
Ron Barceló SRL Imperial Premium Blend,Dominican Republic,Aged,NA,1,https://www.rumratings.com/brands/6242-ron-barcelo-srl-imperial-premium-blend
New Grove Single cask 2004,Mauritius,Aged,NA,1,https://www.rumratings.com/brands/5245-new-grove-single-cask-2004
Smatts Silver,Jamaica,Light,44.67,1,https://www.rumratings.com/brands/901-smatts-silver
Waiwera Spiced Gold,New Zealand,Spiced,NA,1,https://www.rumratings.com/brands/3431-waiwera-spiced-gold
"Ron Navazos Palazzi Cask Strength Rum, Oloroso Casks, July 2013",Spain,Aged,NA,1,https://www.rumratings.com/brands/5692-ron-navazos-palazzi-cask-strength-rum-oloroso-casks-july-2013
Treaty Oak Treaty Oak Rum,USA,Light,NA,1,https://www.rumratings.com/brands/3994-treaty-oak-treaty-oak-rum
Caroni 1994 18-Year,Trinidad,Aged,NA,1,https://www.rumratings.com/brands/1891-caroni-1994-18-year
Cana de Cuca White Cachaca,Brazil,Cachaca,NA,1,https://www.rumratings.com/brands/2134-cana-de-cuca-white-cachaca
Ron Llave Supremo,Puerto Rico,Light,NA,1,https://www.rumratings.com/brands/798-ron-llave-supremo
Sutherland Distilling Co. Diablo's Shadow Navy Strength,United States,Aged,NA,1,https://www.rumratings.com/brands/6000-sutherland-distilling-co-diablo-s-shadow-navy-strength
Admiral Nelson's Premium Raspberry,USA,Flavored,NA,1,https://www.rumratings.com/brands/9-admiral-nelson-s-premium-raspberry
Dead Man's Fingers Coffee Rum,UK,Spiced,NA,1,https://www.rumratings.com/brands/6273-dead-man-s-fingers-coffee-rum
Sea Island Spice,USA,Spiced,NA,1,https://www.rumratings.com/brands/1160-sea-island-spice
Sea Island Java,USA,Flavored,NA,1,https://www.rumratings.com/brands/1161-sea-island-java
L&R Liquors Old Master Gold Rum,Belize,Gold,NA,1,https://www.rumratings.com/brands/6075-l-r-liquors-old-master-gold-rum
Bologne XO,Guadeloupe,Aged,NA,1,https://www.rumratings.com/brands/5167-bologne-xo
Samaroli Panama 2004,Scotland,Aged,NA,1,https://www.rumratings.com/brands/5332-samaroli-panama-2004
Kill Devil (Hunter Laing) Caroni 18 Year Old 1998 Trinidadian Rum,Scotland,Aged,NA,1,https://www.rumratings.com/brands/6268-kill-devil-hunter-laing-caroni-18-year-old-1998-trinidadian-rum
HSE 2003-2006 Rhum,Martinique,Rhum Agricole,NA,1,https://www.rumratings.com/brands/3668-hse-2003-2006-rhum
Ferroni La Dame Jeanne 3 Canne Rouge,Cuba,Overproof,NA,1,https://www.rumratings.com/brands/5603-ferroni-la-dame-jeanne-3-canne-rouge
Sergeant Classick Silver,USA,Light,NA,1,https://www.rumratings.com/brands/887-sergeant-classick-silver
"TheWhiskyCask & TheRumCask Nicaragua 16yo Single Cask 1999 56,3%vol",Germany,Aged,NA,1,https://www.rumratings.com/brands/5836-thewhiskycask-therumcask-nicaragua-16yo-single-cask-1999-56-3-vol
Private Selection Private Selection XO2,Jamaica,Aged,NA,1,https://www.rumratings.com/brands/5953-private-selection-private-selection-xo2
Bristol Classic Foursquare 2004 (bottled 2013),UK,Aged,NA,1,https://www.rumratings.com/brands/4987-bristol-classic-foursquare-2004-bottled-2013
Bear Creek Cask Strength Rum,United States,Aged,NA,1,https://www.rumratings.com/brands/5941-bear-creek-cask-strength-rum
Humboldt Distillery Organic Spiced Rum,United States,Spiced,NA,1,https://www.rumratings.com/brands/5825-humboldt-distillery-organic-spiced-rum
Victory Myanmar Group Co - Mandalay Distillery Governor’s Choice,Myanmar,Aged,NA,1,https://www.rumratings.com/brands/5136-victory-myanmar-group-co-mandalay-distillery-governor-s-choice
Nova Scotia Spirit Co. Fisherman’s Helper,Canada,Light,NA,1,https://www.rumratings.com/brands/5622-nova-scotia-spirit-co-fisherman-s-helper
Samaroli 1992 Jamaica,Scotland,Aged,NA,1,https://www.rumratings.com/brands/5933-samaroli-1992-jamaica
Malibu Tia Maria,Canada,n/a,NA,1,https://www.rumratings.com/brands/6168-malibu-tia-maria
Slik for voksne Esbjerg Kutter Rum,Guatemala,Aged,NA,1,https://www.rumratings.com/brands/6069-slik-for-voksne-esbjerg-kutter-rum
Ron Caribe Silver,Mexico,Light,NA,1,https://www.rumratings.com/brands/4150-ron-caribe-silver
Distillerie Saint Maurice Or blanc de Guyane Rhum,Guyane,Rhum Agricole,NA,1,https://www.rumratings.com/brands/5396-distillerie-saint-maurice-or-blanc-de-guyane-rhum
Wicked Dolphin Pine Island Mango,USA,Flavored,NA,1,https://www.rumratings.com/brands/5924-wicked-dolphin-pine-island-mango
"Velier Caroni, 21YO, 1996, Extra Strong, 100° Imperial Proof",Italy,Aged,NA,1,https://www.rumratings.com/brands/6176-velier-caroni-21yo-1996-extra-strong-100-imperial-proof
Ron Magua Anejo,Dominican Republic,Gold,NA,1,https://www.rumratings.com/brands/3494-ron-magua-anejo
Origin R. Jamaica 8 YO Family Cask,France,Aged,NA,1,https://www.rumratings.com/brands/6127-origin-r-jamaica-8-yo-family-cask
Moose wood Kieron wood 2,Uk,Aged,NA,1,https://www.rumratings.com/brands/4999-moose-wood-kieron-wood-2
Cadenhead's Fiji 13YO - South Pacific Distillery 2003 - 59.6%,UK,Aged,NA,1,https://www.rumratings.com/brands/5658-cadenhead-s-fiji-13yo-south-pacific-distillery-2003-59-6
Compagnie des Indes Guyana 2003 14-Year,Caribbean,Aged,NA,1,https://www.rumratings.com/brands/6180-compagnie-des-indes-guyana-2003-14-year
Karukera Full Proof 2008 - L'expression 60Year LMDW,Guadeloupe,Aged,NA,1,https://www.rumratings.com/brands/4266-karukera-full-proof-2008-l-expression-60year-lmdw
Ron Viejo de Caldas Gran Reserve,Colombia,Aged,NA,1,https://www.rumratings.com/brands/849-ron-viejo-de-caldas-gran-reserve
Malibu Red,Canada,Flavored,NA,1,https://www.rumratings.com/brands/6206-malibu-red
Ron Baluarte Extra Dry,Colombia,Light,NA,1,https://www.rumratings.com/brands/742-ron-baluarte-extra-dry
9 Casks 8-Year,US Virgin Islands,Aged,NA,1,https://www.rumratings.com/brands/5325-9-casks-8-year
Copacaiba Light Cachaca,Brazil,Cachaca,NA,1,https://www.rumratings.com/brands/3726-copacaiba-light-cachaca
Lemon Hart Original One Hundred British Proof Reserve,Guyana,Dark,NA,1,https://www.rumratings.com/brands/6013-lemon-hart-original-one-hundred-british-proof-reserve
Castaway Spiced,USA,Spiced,NA,1,https://www.rumratings.com/brands/1188-castaway-spiced
Karukera L’expression,Guadeloupe,Aged,NA,1,https://www.rumratings.com/brands/6071-karukera-l-expression
La Maison du Whisky TCRL Guadeloupe 2013 Batch #2 43%,France,Aged,NA,1,https://www.rumratings.com/brands/5617-la-maison-du-whisky-tcrl-guadeloupe-2013-batch-2-43
Disprodal S.A. Rhum Bakara 18y,Haiti,Aged,NA,1,https://www.rumratings.com/brands/5689-disprodal-s-a-rhum-bakara-18y
Clifton Estate Rum Clifton Estate Spiced Rum,Saint Kitts And Nevis,Spiced,NA,1,https://www.rumratings.com/brands/6177-clifton-estate-rum-clifton-estate-spiced-rum
Old J Dark Rum,UK,Dark,NA,1,https://www.rumratings.com/brands/6240-old-j-dark-rum
Swedes Guyana 2002,Sweden,Aged,NA,1,https://www.rumratings.com/brands/3589-swedes-guyana-2002
3 Howls White Label,USA,Light,NA,1,https://www.rumratings.com/brands/2013-3-howls-white-label
Green Island Superior,Mauritius,Light,NA,1,https://www.rumratings.com/brands/428-green-island-superior
St. Nicholas Abbey White Overproof,Barbados,Light,NA,1,https://www.rumratings.com/brands/5679-st-nicholas-abbey-white-overproof
Rumbullion Caraibes,Caribbean,Aged,NA,1,https://www.rumratings.com/brands/3943-rumbullion-caraibes
Bacardi Anejo cuatro,Puerto Rico,Aged,NA,1,https://www.rumratings.com/brands/6102-bacardi-anejo-cuatro
Depaz Single Cask 2003 Rhum,Martinique,Rhum Agricole,NA,1,https://www.rumratings.com/brands/5308-depaz-single-cask-2003-rhum
Dutch Caribbean Classic,Curacao,Dark,NA,1,https://www.rumratings.com/brands/2059-dutch-caribbean-classic
Trois Rivieres Or Blanc Rhum,Martinique,Rhum Agricole,NA,1,https://www.rumratings.com/brands/4304-trois-rivieres-or-blanc-rhum
Boazinha Light Cachaca,Brazil,Cachaca,NA,1,https://www.rumratings.com/brands/2164-boazinha-light-cachaca
Montebello Cuvée Speciale 50% Millésime 2013,Guadeloupe,Aged,NA,1,https://www.rumratings.com/brands/4997-montebello-cuvee-speciale-50-millesime-2013
"Whisky Broker WIRD 17yo Barbados 51,8%vol",UK,Aged,NA,1,https://www.rumratings.com/brands/5844-whisky-broker-wird-17yo-barbados-51-8-vol
Enfant Terrible 50 2003,Fiji,Aged,NA,1,https://www.rumratings.com/brands/3533-enfant-terrible-50-2003
Johannsen Anniversary,Germany,Aged,NA,1,https://www.rumratings.com/brands/2119-johannsen-anniversary
Savanna Grand Arome Lontan Blanc Rhum,Reunion,Rhum Agricole,NA,1,https://www.rumratings.com/brands/5970-savanna-grand-arome-lontan-blanc-rhum
Glen Fahrn Germany Nostradamus Karibischer Blended Rum,Germany,Aged,NA,1,https://www.rumratings.com/brands/6014-glen-fahrn-germany-nostradamus-karibischer-blended-rum
Cayrum Golden,Dominican Republic,Gold,NA,1,https://www.rumratings.com/brands/186-cayrum-golden
Berry Bros. & Rudd Guadalupe 12 year old 1998 vintage,Jamaica,Aged,NA,1,https://www.rumratings.com/brands/5752-berry-bros-rudd-guadalupe-12-year-old-1998-vintage
Tres Hombres La Palma Oro 28-Year,Caribbean,Aged,NA,1,https://www.rumratings.com/brands/3834-tres-hombres-la-palma-oro-28-year
West Indies Rum and Cane Guyana XO,Caribbean,Aged,NA,1,https://www.rumratings.com/brands/6179-west-indies-rum-and-cane-guyana-xo
Vinoble Skanderborg Ron Tres Loco de Vinos,Denmark,Aged,NA,1,https://www.rumratings.com/brands/6290-vinoble-skanderborg-ron-tres-loco-de-vinos
Saint Paul Traditionnel Rhum,France,Rhum Agricole,NA,1,https://www.rumratings.com/brands/3436-saint-paul-traditionnel-rhum
Pabst & Richarz Vertriebs Monkey Island,Germany,Spiced,NA,1,https://www.rumratings.com/brands/5687-pabst-richarz-vertriebs-monkey-island
Clement Punch Coco,Martinique,Flavored,NA,1,https://www.rumratings.com/brands/4178-clement-punch-coco
Sorgrhum White,USA,Light,NA,1,https://www.rumratings.com/brands/2155-sorgrhum-white
Pardin Cachaça 3 Madeira Cachaca,Brazil,Cachaca,NA,1,https://www.rumratings.com/brands/6246-pardin-cachaca-3-madeira-cachaca
Ron Bermudez Ron Anejo 5 Anos,Dominican Republic,Aged,NA,1,https://www.rumratings.com/brands/6011-ron-bermudez-ron-anejo-5-anos
Cave Guildive Fiji Rum South Pacific 2001,Switzerland,Aged,NA,1,https://www.rumratings.com/brands/5429-cave-guildive-fiji-rum-south-pacific-2001
Compagnie des Indes Trinidad 1994 Caroni 21-Year,Caribbean,Aged,NA,1,https://www.rumratings.com/brands/2313-compagnie-des-indes-trinidad-1994-caroni-21-year
Compagnia dei Caraibi Ron Hero 15y Solera,Italy,Aged,NA,1,https://www.rumratings.com/brands/6285-compagnia-dei-caraibi-ron-hero-15y-solera
Do Good Distillary 3 Mile Rum,USA,Aged,NA,1,https://www.rumratings.com/brands/5668-do-good-distillary-3-mile-rum
Byram River Light,USA,Aged,NA,1,https://www.rumratings.com/brands/1792-byram-river-light
Monymusk Special Gold,Jamaica,Gold,NA,1,https://www.rumratings.com/brands/5230-monymusk-special-gold
Edwin Charley Enlightenment,Jamaica,Gold,NA,1,https://www.rumratings.com/brands/1056-edwin-charley-enlightenment
Ron Anejo Santo Domingo Reserva Especial Limitada,Venezuela,Aged,NA,1,https://www.rumratings.com/brands/1830-ron-anejo-santo-domingo-reserva-especial-limitada
Edwin Charley Transformation,Jamaica,Light,NA,1,https://www.rumratings.com/brands/1057-edwin-charley-transformation
Cadenhead's Barbados BBR 11-Year,UK,Aged,NA,1,https://www.rumratings.com/brands/1937-cadenhead-s-barbados-bbr-11-year
Cooper River Distillers Petty's Island,USA,Spiced,NA,1,https://www.rumratings.com/brands/4268-cooper-river-distillers-petty-s-island
Soca Light,Dominica,Light,NA,1,https://www.rumratings.com/brands/112-soca-light
10 Cane Signature Blend,Trinidad,Gold,NA,1,https://www.rumratings.com/brands/2312-10-cane-signature-blend
Cadenhead's Jamaican Green Label 10-Year,UK,Aged,NA,1,https://www.rumratings.com/brands/1930-cadenhead-s-jamaican-green-label-10-year
Wayward Distillation House  Drunken Hive Rum,Canada,Aged,NA,1,https://www.rumratings.com/brands/5943-wayward-distillation-house-drunken-hive-rum
Slik for voksne Esbjerg Kutter Rum Navy Full Proff 60%,Guatemala,Aged,NA,1,https://www.rumratings.com/brands/6070-slik-for-voksne-esbjerg-kutter-rum-navy-full-proff-60
Blackadder Finest Guadeloupe Belvedere 19-Year,Caribbean,Aged,NA,1,https://www.rumratings.com/brands/5406-blackadder-finest-guadeloupe-belvedere-19-year
Ko Hana KOHO - Collection Rhum,United States,Rhum Agricole,NA,1,https://www.rumratings.com/brands/6173-ko-hana-koho-collection-rhum
Sea Pirate XXX,India,Gold,NA,1,https://www.rumratings.com/brands/3471-sea-pirate-xxx
Rum Club Spiced & Young,Denmark,Spiced,NA,1,https://www.rumratings.com/brands/1511-rum-club-spiced-young
Bambarra Silver,Turks and Caicos Islands,Light,NA,1,https://www.rumratings.com/brands/85-bambarra-silver
Plantation Smuggler's Cove Haiti XO,Caribbean,Aged,NA,1,https://www.rumratings.com/brands/5032-plantation-smuggler-s-cove-haiti-xo
Takamaka Bay Overproof,Seychelles,Overproof,24.75,1,https://www.rumratings.com/brands/4315-takamaka-bay-overproof
Ron Vacilón Anejo 5y,Cuba,Gold,NA,1,https://www.rumratings.com/brands/6280-ron-vacilon-anejo-5y
Saint James Blanc Rhum,Martinique,Rhum Agricole,NA,1,https://www.rumratings.com/brands/5333-saint-james-blanc-rhum
Cadenhead's Jamaican JMLR 12-Year 2002,UK,Aged,NA,1,https://www.rumratings.com/brands/3686-cadenhead-s-jamaican-jmlr-12-year-2002
Santero Añejo 3 Años,Cuba,Aged,NA,1,https://www.rumratings.com/brands/5732-santero-anejo-3-anos
Rones finos de colima Classico No.3,Mexico,Aged,NA,1,https://www.rumratings.com/brands/5034-rones-finos-de-colima-classico-no-3
Edgefield Distillery Three Rocks Spiced Rum,United States,Spiced,NA,1,https://www.rumratings.com/brands/5401-edgefield-distillery-three-rocks-spiced-rum
Mezan Guyana 2003,Caribbean,Aged,66.48,1,https://www.rumratings.com/brands/4256-mezan-guyana-2003
Clement Rhum vieux Millesime 1952,Martinique,Light,NA,1,https://www.rumratings.com/brands/216-clement-rhum-vieux-millesime-1952
Sancti Spiritus Rum & Cane Merchants Cuba XO,Cuba,Aged,NA,1,https://www.rumratings.com/brands/5460-sancti-spiritus-rum-cane-merchants-cuba-xo
Corman Collins Belgium Old Jamaica Long Pond - 30Y - 1982-2013,Belgium,Aged,NA,1,https://www.rumratings.com/brands/5944-corman-collins-belgium-old-jamaica-long-pond-30y-1982-2013
A. H. Riise Caramel Cream Liqueur with a Hint of Sea Salt & X.O. Rum,Denmark,Aged,NA,1,https://www.rumratings.com/brands/5701-a-h-riise-caramel-cream-liqueur-with-a-hint-of-sea-salt-x-o-rum
Savanna Créol,Reunion,Light,NA,1,https://www.rumratings.com/brands/881-savanna-creol
St. Nicholas Abbey 8-Year,Barbados,Aged,NA,1,https://www.rumratings.com/brands/5121-st-nicholas-abbey-8-year
Limtuaco Very Old Captain Dark Rum,The Philippines,Dark,NA,1,https://www.rumratings.com/brands/5254-limtuaco-very-old-captain-dark-rum
Bundaberg 101,Australia,Aged,NA,1,https://www.rumratings.com/brands/1753-bundaberg-101
The Wild Parrot Hampden 1998,Italy,Aged,NA,1,https://www.rumratings.com/brands/5193-the-wild-parrot-hampden-1998
Rumson's Coffee,USA,Flavored,NA,1,https://www.rumratings.com/brands/1860-rumson-s-coffee
Golden Devil Dark Overproof,United Kingdom,Dark,NA,1,https://www.rumratings.com/brands/5931-golden-devil-dark-overproof
Samaroli Demerara Vertical 02 - 04 45%,Scotland,Aged,NA,1,https://www.rumratings.com/brands/6089-samaroli-demerara-vertical-02-04-45
St. Aubin Reserve Spiced,Mauritius,Spiced,NA,1,https://www.rumratings.com/brands/1778-st-aubin-reserve-spiced
Bozkov Mango,Czech Republic,Flavored,NA,1,https://www.rumratings.com/brands/3504-bozkov-mango
Cadenhead's Brazilian 13-Year,UK,Aged,NA,1,https://www.rumratings.com/brands/3681-cadenhead-s-brazilian-13-year
Copper Bottom Craft Distillery Beer Barreled Rum,United States,Flavored,NA,1,https://www.rumratings.com/brands/6265-copper-bottom-craft-distillery-beer-barreled-rum
TheWhiskyCask & TheRumCask South Pacific Distillery 2001 - Fiji,Germany,Aged,NA,1,https://www.rumratings.com/brands/5355-thewhiskycask-therumcask-south-pacific-distillery-2001-fiji
Bristol Classic Caroni 10-year 46°,UK,Aged,NA,1,https://www.rumratings.com/brands/4274-bristol-classic-caroni-10-year-46
Rhum JM Rhum J.M Vieux Millesimé 2003 Rhum,Martinique,Rhum Agricole,NA,1,https://www.rumratings.com/brands/5727-rhum-jm-rhum-j-m-vieux-millesime-2003-rhum
Duncan Taylor Nicaragua Rum 12 years 2004,Caribbean,Aged,NA,1,https://www.rumratings.com/brands/5710-duncan-taylor-nicaragua-rum-12-years-2004
Tampa Bay Rum Company Gaspar's Coconut Rum,United States,Flavored,NA,1,https://www.rumratings.com/brands/6043-tampa-bay-rum-company-gaspar-s-coconut-rum
Rathlee Rathlee 3 Year Old Rum,United Kingdom,Aged,NA,1,https://www.rumratings.com/brands/6237-rathlee-rathlee-3-year-old-rum
Contadora Premium Reserva 15,Panama,Aged,NA,1,https://www.rumratings.com/brands/6004-contadora-premium-reserva-15
